Latitude,Longitude,DBSCAN,HDBSCAN,HDBSCAN_KNN,kmeans
1.3471866778903898,103.851049225201,0,18,18,22
1.3614335628875198,103.953567371094,1,7,7,5
1.37484071502494,103.896993805,10,9,9,6
1.39684979900141,103.889246755784,26,9,9,14
1.33378519606712,103.84451622659901,13,19,19,22
1.3011471290118,103.84956984896401,6,-1,23,27
1.3381749584344398,103.886595725626,-1,-1,9,18
1.29274220316641,103.802807201455,-1,-1,15,9
1.3020047173196498,103.83658396580601,6,22,22,4
1.42834858574608,103.831116272448,24,0,0,15
1.28096680702384,103.810298189643,-1,-1,15,9
1.43229801828915,103.76764108784401,-1,0,0,17
1.34903237530043,103.84804751471901,0,-1,18,22
1.3132163815836102,103.895732032457,25,13,13,2
1.33332819303976,103.743359442234,4,6,6,26
1.3722876159658,103.94973390567199,-1,-1,7,5
1.4064846202707402,103.902131833594,-1,9,9,24
1.29124400604242,103.84998479004801,6,25,25,13
1.36448974299464,103.751987145985,21,-1,6,1
1.3725931417385602,103.898813147029,10,9,9,6
1.42662488391451,103.84293021386601,24,0,0,15
1.3545085868827,103.87928135313801,16,9,9,21
1.28377015953589,103.847418081421,6,25,25,13
1.34008801234717,103.85694938380199,13,-1,19,22
1.28686170538598,103.813904189286,14,21,21,9
1.3081632183822,103.85375143736499,6,23,23,27
1.32228655863069,103.90272051395901,25,13,13,2
1.32081179656864,103.66439231444201,-1,-1,5,23
1.43916561399623,103.833139390019,-1,0,0,15
1.39139722657165,103.890466407379,26,9,9,14
1.38603998336503,103.896966686372,-1,9,9,14
1.31074694963839,103.79643078694599,22,10,10,29
1.34410477510373,103.72030186190399,17,6,6,26
1.3949141729758798,103.88800013778999,26,9,9,14
1.41517634322679,103.83983038219999,24,0,0,15
1.315096685325,103.766817400667,8,4,4,12
1.40371939757403,103.906138006707,-1,9,9,24
1.38868132378094,103.771312569429,-1,-1,2,25
1.38509602471478,103.760218434373,-1,2,2,25
1.32241613842755,103.863267101782,5,-1,17,10
1.43109807246889,103.79850762117701,-1,0,0,17
1.3103523628298002,103.794716633479,22,10,10,29
1.29889429202315,103.85400955297101,6,-1,23,27
1.3224906803665,103.853367291182,5,17,17,10
1.3330664817458602,103.93109139007099,2,8,8,8
1.31465751261169,103.890998046978,25,-1,13,18
1.27929089822634,103.836531558951,6,-1,25,13
1.27960220695743,103.83834624805799,6,25,25,13
1.3743245905856,103.845677779279,3,11,11,0
1.33449729734045,103.858989057136,13,-1,19,22
1.4308932282828102,103.775212914803,19,0,0,17
1.4303585199241695,103.83919069893899,24,0,0,15
1.31949992770153,103.84990055478599,5,-1,17,10
1.3196829018253,103.849006940327,9,-1,17,10
1.34574577748225,103.941348203942,1,7,7,5
1.2785805962446002,103.836119450237,6,25,25,13
1.394420477697,103.893021720246,26,9,9,14
1.34069006688176,103.949352499034,-1,7,7,5
1.3879120246062402,103.84403350993401,-1,-1,11,0
1.42214461352328,103.833261316404,24,0,0,15
1.37794056201073,103.773337848764,31,2,2,25
1.37850873559017,103.773212348159,31,2,2,25
1.33545353246781,103.863387980398,-1,-1,19,10
1.32797877350562,103.92580479263201,2,8,8,8
1.35402316413304,103.96160523221901,-1,-1,7,19
1.35317296300296,103.95829434599399,-1,7,7,19
1.27885086043047,103.840612608745,6,25,25,13
1.2874770765285402,103.805253381137,30,15,15,9
1.37715619247431,103.774822991849,-1,2,2,25
1.3077850951026202,103.857010982845,6,23,23,27
1.28883856193459,103.84655802501601,6,25,25,13
1.32237497031771,103.738412755847,-1,-1,6,26
1.30384327182322,103.87275070166099,-1,-1,23,27
1.30212202692321,103.849511311665,6,-1,23,27
1.3230264523271298,103.811154868161,-1,-1,1,29
1.33221398206902,103.722691571538,-1,-1,6,26
1.34767189554903,103.71704836601499,17,6,6,7
1.34330790784968,103.688873352514,-1,-1,5,7
1.29338294925719,103.80933071941601,-1,-1,15,9
1.34063904358364,103.742474504127,4,6,6,26
1.3265088163361,103.854443928029,5,-1,17,10
1.36956178513925,103.88050750639201,10,9,9,6
1.34558025001259,103.716571335991,17,6,6,7
1.42452849741738,103.846595546746,-1,0,0,15
1.34320342118663,103.95337132478501,-1,7,7,5
1.39169462601522,103.895484694279,26,9,9,14
1.3535474260169802,103.944958694255,1,7,7,5
1.3078206028233998,103.885092299552,-1,-1,14,18
1.36993317536444,103.849558130943,3,11,11,0
1.4210618052393702,103.838806521089,24,0,0,15
1.30601911253084,103.905347008954,7,12,12,2
1.3508389878474,103.848143964542,0,18,18,22
1.33936403011514,103.70530819076001,-1,-1,5,7
1.42969848626291,103.835776491468,24,0,0,15
1.34835438789001,103.748094095917,4,6,6,1
1.29946643468016,103.842047171187,6,22,22,4
1.33177581503051,103.946201241591,-1,-1,8,8
1.38736769500019,103.869348049282,-1,-1,9,14
1.33856179501566,103.699014641414,-1,5,5,7
1.2911334054635,103.807354818647,30,15,15,9
1.33156209982261,103.94858266389299,-1,-1,8,8
1.29365601887643,103.851601014895,6,-1,24,27
1.3696862550196698,103.947922425135,-1,-1,7,5
1.30862447948686,103.700980163174,-1,-1,5,23
1.30246202649443,103.76455528993799,-1,4,4,12
1.33575723665507,103.856789628423,13,-1,19,22
1.30654388093784,103.895562911604,-1,-1,12,2
1.30945190690439,103.818397623368,-1,-1,22,4
1.3460992536252,103.697696356279,-1,5,5,7
1.30248110033248,103.906791337078,7,12,12,2
1.2999742963472,103.78843336158,-1,10,10,29
1.31643261181572,103.882906044385,12,14,14,18
1.37332712966954,103.85438257260901,3,11,11,0
1.32397996868159,103.929984495066,2,8,8,8
1.3586115909419298,103.75179091073299,21,6,6,1
1.38824021682693,103.76957538705999,-1,2,2,25
1.37405461764253,103.746160942106,-1,2,2,16
1.3915870480642802,103.879872486444,-1,-1,9,14
1.28636578112543,103.82878986560699,11,20,20,9
1.4335125352076,103.77974686015699,19,0,0,17
1.4202633417451,103.847589407494,-1,0,0,15
1.3113303652055,103.79558208948099,22,10,10,29
1.30697526832762,103.797080329252,22,10,10,29
1.43611425409218,103.83760523595801,24,0,0,15
1.3500083959025202,103.759862841397,-1,6,6,1
1.30212803728952,103.852604729752,6,23,23,27
1.43241454244639,103.833344544995,24,0,0,15
1.3526303227142098,103.74928403194599,4,6,6,1
1.34551210586752,103.73121914575,4,6,6,26
1.3026393396839098,103.883179671688,-1,-1,14,18
1.37020193258523,103.961614642518,-1,-1,7,19
1.34922419580697,103.934912515373,1,7,7,5
1.3307749277099,103.795713392342,-1,1,1,20
1.38450243119905,103.77153743156299,31,2,2,25
1.40597704115001,103.898544055197,-1,9,9,24
1.38572932197007,103.89259543458599,-1,9,9,14
1.35585780112316,103.933334387633,-1,7,7,5
1.4375511678734,103.794699670585,-1,0,0,17
1.3445598332951998,103.85573741959601,13,-1,19,22
1.4113530959821798,103.900614672147,-1,-1,9,24
1.3751266611338702,103.88223492788299,10,9,9,6
1.32339741269523,103.866812029524,5,-1,17,10
1.33385759374197,103.865845367722,20,-1,19,10
1.28093474456199,103.84982246573401,6,25,25,13
1.31898220434612,103.894722842965,25,-1,13,18
1.33484374540152,103.966496043645,-1,-1,7,19
1.2645959643703202,103.724067254057,-1,-1,4,28
1.43228225812657,103.786714412457,-1,0,0,17
1.43966937766405,103.790761499462,-1,0,0,17
1.36953934406281,103.858385596097,3,11,11,0
1.30041423392972,103.852292796726,6,-1,23,27
1.36538422642268,103.852966961527,3,11,11,0
1.3782034938093,103.75645151021,27,2,2,25
1.39146310140022,103.85060244791,-1,-1,11,0
1.3635509577068,103.76423610633002,-1,-1,2,25
1.31881486980279,103.89258077824199,25,-1,13,18
1.3454530478951,103.697715535254,-1,5,5,7
1.33254084365722,103.93898934581,2,8,8,8
1.30397881313464,103.861554245252,6,23,23,27
1.37119666371478,103.857024005721,3,11,11,0
1.4276746452937998,103.837731455467,24,0,0,15
1.3019510617485,103.83829837123,6,22,22,4
1.39830448706534,103.895959126637,-1,9,9,24
1.39757994685493,103.896824585027,-1,9,9,24
1.29420569587402,103.84239953955401,-1,-1,22,4
1.37164173642374,103.874102220779,-1,9,9,21
1.33711883394537,103.69715629537701,-1,5,5,7
1.33387420762687,103.69722138662,-1,-1,5,7
1.28835977080875,103.82705691109699,11,20,20,9
1.3364179818371498,103.751807381961,-1,-1,6,1
1.41840746777827,103.844547664772,24,0,0,15
1.4160048174658102,103.844255308586,24,0,0,15
1.32363913722347,103.854988582241,5,-1,17,10
1.42015550979871,103.843558885942,24,0,0,15
1.36485740076854,103.890728400886,15,9,9,6
1.33235435973174,103.86777426101999,20,-1,17,10
1.35881518143769,103.935147322452,-1,7,7,5
1.37955728191612,103.840735651035,-1,-1,11,0
1.35831705249927,103.749579868748,21,6,6,1
1.32471579654689,103.857752875203,5,-1,17,10
1.3578325217882,103.946726918914,1,7,7,5
1.37878134847957,103.89515130337,-1,9,9,14
1.44438629292757,103.807925409687,-1,0,0,3
1.38290495731415,103.893713485123,-1,9,9,14
1.37791506138102,103.903623796196,-1,-1,9,14
1.40461003085619,103.908665597491,-1,9,9,24
1.39255040546535,103.87633039472401,-1,-1,9,14
1.40053114998826,103.910536919134,-1,9,9,24
1.28245765117378,103.84898743176001,6,25,25,13
1.3496223497534698,103.849881702733,0,-1,18,22
1.42019986585644,103.84107464313601,24,0,0,15
1.28855393184564,103.827290023383,11,20,20,9
1.4112470351271498,103.89750136126499,-1,-1,9,24
1.4009356315190902,103.899198538,-1,9,9,24
1.3405660636011398,103.77401321762301,18,3,3,20
1.29901677414967,103.855482356252,6,-1,23,27
1.29632303476546,103.830019982029,-1,-1,20,4
1.3113516993319598,103.856724057693,6,23,23,27
1.3497114750431,103.751535988573,4,6,6,1
1.34235722031429,103.775276992741,18,3,3,20
1.28994618456456,103.82767972048201,11,20,20,4
1.31244727745019,103.796800676243,22,10,10,29
1.3715874405125,103.89336999004499,10,9,9,6
1.3704794096510902,103.89512846692301,10,9,9,6
1.31148732841248,103.871347274865,-1,-1,23,10
1.30213889373059,103.906749407665,7,12,12,2
1.4298925598086798,103.77385392757799,19,0,0,17
1.3174823105835802,103.892832205276,25,-1,13,18
1.28933202700547,103.817058256205,14,-1,21,9
1.3523890761763102,103.872108792675,16,9,9,21
1.35405255194875,103.872524450991,16,9,9,21
1.31461849889243,103.894738004496,25,13,13,18
1.33996269630773,103.77389767865999,18,3,3,20
1.2848963520342,103.637055078173,-1,-1,5,11
1.30114329771679,103.857243718624,6,23,23,27
1.35640628728791,103.98621181585399,-1,-1,7,19
1.4360078447427198,103.78568873405001,-1,0,0,17
1.2846650684863798,103.852127483288,6,25,25,13
1.27910567828196,103.854297424273,6,-1,25,13
1.31056351475337,103.796107173318,22,10,10,29
1.37838922118002,103.763150183869,-1,2,2,25
1.30290816774948,103.86186751648899,6,23,23,27
1.3612912317660002,103.99060554697,-1,-1,7,19
1.33472214566593,103.740041227701,4,6,6,26
1.3711960330110902,103.89366816379999,10,9,9,6
1.27450787128852,103.845710221103,6,25,25,13
1.2886146903058702,103.805009964592,30,15,15,9
1.33121182879459,103.79482542778,-1,-1,1,20
1.33360158623326,103.965411905521,-1,-1,7,19
1.27869227414229,103.85135237789,6,25,25,13
1.28013740537495,103.84931639532499,6,25,25,13
1.32574461342218,103.929194613757,2,8,8,8
1.34184620776595,103.983995685758,-1,-1,7,19
1.3033435581959698,103.775149034421,-1,-1,4,12
1.35828837754731,103.93138662837299,-1,7,7,5
1.33844020337153,103.983679103078,-1,-1,7,19
1.34732433078394,103.890687115542,-1,-1,9,6
1.35467549988408,103.699566545707,-1,-1,5,7
1.29760369578328,103.808791846593,-1,-1,15,9
1.30579809907359,103.90437129706301,7,12,12,2
1.38650187058095,103.758433939145,-1,2,2,25
1.39045272942315,103.908892267885,-1,-1,9,24
1.40262197348867,103.916519598298,-1,-1,9,24
1.36435943938989,103.864989329267,-1,-1,9,21
1.4399836660873402,103.801293104268,-1,0,0,17
1.4263621763259,103.837150418219,24,0,0,15
1.27854225616617,103.83399939304199,6,-1,25,13
1.28685131551793,103.80401903489201,30,15,15,9
1.35302664004117,103.882887594334,15,9,9,6
1.34688591749066,103.69547448466601,-1,5,5,7
1.3228447185634298,103.845976755687,9,16,16,10
1.34071089584169,103.741213160816,4,6,6,26
1.4318555874948702,103.775294044439,19,0,0,17
1.33635490577952,103.92020356651199,-1,-1,8,8
1.29309408587045,103.855583933723,6,-1,24,27
1.30394637273946,103.83482694590401,6,22,22,4
1.3166189803866202,103.778947255411,-1,-1,4,12
1.27175707090155,103.80956043832701,-1,-1,21,9
1.3135304026851002,103.77085984093901,8,4,4,12
1.30778051437063,103.856495249944,6,23,23,27
1.37802616177265,103.748826770919,27,2,2,16
1.43377281328641,103.842276902325,24,0,0,15
1.31119227155974,103.79529144177401,22,10,10,29
1.3615528211762398,103.886282852175,15,9,9,6
1.4342288928375602,103.838543994351,24,0,0,15
1.42933705820038,103.834043041983,24,0,0,15
1.3150666444881498,103.873569683554,-1,-1,14,18
1.30197443998019,103.848455900765,6,-1,23,27
1.35064916423008,103.97232555148899,-1,-1,7,19
1.3924663292243,103.873207670352,-1,-1,9,14
1.32772603588994,103.921311765651,2,8,8,8
1.37099726389555,103.84592798721201,3,11,11,0
1.32915449916333,103.86998002170401,20,-1,17,10
1.31722360899285,103.904685298844,25,13,13,2
1.35722283118339,103.84378525261499,-1,-1,11,0
1.28633177192834,103.827550771424,11,20,20,9
1.4343183844191203,103.787634150698,-1,0,0,17
1.41571536196152,103.83341041790199,24,0,0,15
1.3329589095790602,103.743429962902,4,6,6,26
1.45384518789713,103.819543348113,-1,0,0,3
1.46105454366233,103.824265254464,-1,0,0,3
1.24347017858774,103.611319049976,-1,-1,5,11
1.3825304614746,103.89115657899099,-1,9,9,14
1.3828573412502398,103.76201013594101,-1,2,2,25
1.3538632269773605,103.871939623369,16,9,9,21
1.3701298339951298,103.873115537451,-1,9,9,21
1.31124740844141,103.82675676076599,6,-1,22,4
1.27179951415992,103.726897394089,-1,-1,4,28
1.3466588928113898,103.699099859364,-1,5,5,7
1.37262841608632,103.845682928938,3,11,11,0
1.27549895431694,103.841398475091,6,25,25,13
1.34336805203726,103.848402340851,0,-1,19,22
1.32214580323511,103.71792477494301,-1,-1,6,26
1.2564252926653998,103.820241814265,-1,-1,21,9
1.3252954320960502,103.875061733202,-1,-1,14,18
1.3020645052871498,103.83634095374799,6,22,22,4
1.33576406460829,103.96302400971099,-1,-1,7,19
1.43688030710906,103.786463538872,-1,0,0,17
1.32003554111516,103.944570078049,-1,-1,8,8
1.3803408993469095,103.848083337667,-1,-1,11,0
1.4341687851182,103.842950441024,24,0,0,15
1.37760320468721,103.88754617106501,10,9,9,14
1.3771798617148,103.997280822767,-1,-1,7,19
1.31484641105661,103.895864993673,25,13,13,2
1.3458161546681202,103.965842755849,-1,-1,7,19
1.3395092230257502,103.85564679729,13,-1,19,22
1.30948276318531,103.911720115974,7,-1,12,2
1.3117784889510802,103.795257905221,22,10,10,29
1.36177436373459,103.885935907589,15,9,9,6
1.34064293639027,103.85433449711999,13,-1,19,22
1.3178307933429398,103.880072112311,12,-1,14,18
1.35271387597342,103.83452963364901,23,-1,18,0
1.4367247841896,103.836966390282,24,0,0,15
1.3436360788798898,103.900280919923,-1,-1,9,6
1.3529084584088102,103.88897233830299,15,9,9,6
1.3502394308637,103.848477625201,0,-1,18,22
1.28108025745121,103.835736510976,6,-1,25,13
1.3241243293125,103.934921045772,2,8,8,8
1.35004734886693,103.896796279485,-1,-1,9,6
1.3916030315183,103.849272321038,-1,-1,11,0
1.29897550209372,103.83840639869,6,22,22,4
1.42222507353991,103.762491121456,-1,0,0,17
1.2988498147261398,103.849840386467,6,23,23,27
1.32662388643566,103.931806159881,2,8,8,8
1.39270567774952,103.894063936878,26,9,9,14
1.36846766161724,103.959437516581,-1,7,7,19
1.30248202632176,103.9077387936,7,12,12,2
1.30236932766651,103.834980235031,6,22,22,4
1.3548643421861002,103.83282038016199,23,-1,11,0
1.28108139632865,103.826489308768,11,-1,20,9
1.32691137466795,103.924883893296,2,8,8,8
1.3077685822178402,103.907326272696,7,12,12,2
1.30222177381285,103.876152665088,-1,-1,14,27
1.30535121511821,103.788347379295,22,10,10,29
1.4305834379957,103.79084577887899,-1,0,0,17
1.28708575062299,103.818851050403,14,21,21,9
1.35624734056497,103.853345140483,-1,-1,11,0
1.44846387217425,103.794459766955,-1,0,0,17
1.32594069200444,103.931640022396,2,8,8,8
1.28146830278785,103.836685147987,6,-1,25,13
1.35345315769814,103.953009918868,1,7,7,5
1.42501074313139,103.846428227034,-1,0,0,15
1.37730128071548,103.767979335905,31,2,2,25
1.3688852858224,103.977091518933,-1,-1,7,19
1.29012463967717,103.71324832038,-1,-1,4,28
1.38264116117115,103.934861798494,-1,-1,7,5
1.30309320792603,103.87508768942,-1,-1,14,27
1.41735408804032,103.86416194040702,-1,-1,0,15
1.31120591944605,103.930120930196,-1,-1,8,8
1.3417336559712498,103.948866250385,-1,7,7,5
1.33948085331458,103.712432335863,-1,-1,6,7
1.3495044894259098,103.74188903101101,4,6,6,1
1.40541353588132,103.89682389735201,-1,9,9,24
1.3693472679781398,103.87261399769699,-1,9,9,21
1.31223691149556,103.85477393043502,6,23,23,27
1.41690780070063,103.896018765404,-1,-1,9,24
1.35047535991423,103.876132957211,16,9,9,21
1.33178245077456,103.939208398976,2,8,8,8
1.3715526543186498,103.970231053612,-1,-1,7,19
1.3732710069519698,103.865690148488,-1,9,9,21
1.40230301367169,103.901262391698,-1,9,9,24
1.33430470287059,103.88964474750601,-1,-1,14,18
1.39382852195671,103.888915861917,26,9,9,14
1.38057053056183,103.76973269177,31,2,2,25
1.37162570203323,103.857736107527,3,11,11,0
1.3583024219434,103.950658405067,1,7,7,5
1.30234754310754,103.86226001236099,6,23,23,27
1.34958656573248,103.72631531647,-1,6,6,26
1.4244426373039698,103.845870092641,-1,0,0,15
1.29306335877348,103.851293463737,6,-1,24,27
1.33417429846962,103.85220455471901,13,19,19,22
1.34870136989321,103.848526713748,0,-1,18,22
1.31053024860516,103.85565742478902,6,23,23,27
1.35338313924636,103.88625894527,15,9,9,6
1.4460818822486,103.828739863564,-1,0,0,3
1.31264014497831,103.872491873561,-1,-1,14,10
1.2819044575007,103.85002796558001,6,25,25,13
1.33326351781135,103.74031748518601,4,6,6,26
1.32569973464372,103.931074627428,2,8,8,8
1.31287039829399,103.76482165678,8,4,4,12
1.3167220672069,103.901741333725,25,13,13,2
1.31480522272256,103.89341832584499,25,-1,13,18
1.33637984535556,103.88730577143,-1,-1,14,18
1.36408380360328,103.960249459181,-1,7,7,19
1.34834234440869,103.93437977922899,1,7,7,5
1.33130517787874,103.909992224709,-1,-1,8,2
1.35809928242124,103.75071966932501,21,6,6,1
1.31983803117224,103.943971359147,-1,-1,8,8
1.34056146494475,103.77314593585399,18,3,3,20
1.2967168739438,103.792890134911,-1,-1,10,29
1.31332029224881,103.884974579974,12,14,14,18
1.30711568626099,103.795264617136,22,10,10,29
1.30946168708528,103.85488756765498,6,23,23,27
1.2779710593074398,103.844515212164,6,25,25,13
1.3687931417115102,103.85552783329099,3,11,11,0
1.35288997709611,103.886657257578,15,9,9,6
1.33904479783227,103.85554106336001,13,-1,19,22
1.27395376732331,103.80881747050199,-1,-1,15,9
1.36356572674157,103.746596967526,21,2,2,1
1.29073246202286,103.803846934678,30,15,15,9
1.33691029763169,103.85403035275101,13,19,19,22
1.27585064007047,103.844244849875,6,25,25,13
1.31131553630903,103.795243294233,22,10,10,29
1.3141225418475702,103.764518594142,8,4,4,12
1.3107257893924398,103.834998811306,6,-1,22,4
1.27482749239616,103.79906482343,-1,-1,15,9
1.28565854479174,103.84780786573,6,25,25,13
1.33653868091671,103.88876270958201,-1,-1,14,18
1.27752628872271,103.85293534419,6,25,25,13
1.45035573249191,103.826654919951,-1,0,0,3
1.35793492334181,103.76799349997499,-1,-1,6,1
1.2990352287328302,103.776523307961,-1,-1,4,12
1.30694456840808,103.82933959624701,6,22,22,4
1.3498276131355802,103.718843750842,17,6,6,7
1.35192512753927,103.724496797657,-1,6,6,26
1.32189101790958,103.770595265822,-1,4,4,12
1.38495672477602,103.74287795726102,29,2,2,16
1.4257417889579698,103.847404279075,-1,0,0,15
1.3736839300378103,103.871416978631,-1,9,9,21
1.3065924500357702,103.800270024799,22,10,10,29
1.35276818544211,103.83443461924999,23,-1,18,0
1.31558482265762,103.804158270277,-1,-1,10,29
1.30763656482074,103.76132594746099,-1,4,4,12
1.44657565754605,103.79686165685699,-1,0,0,17
1.33022867695374,103.815584343869,-1,-1,1,29
1.28136301224218,103.850919074926,6,25,25,13
1.28487776703986,103.84966455809099,6,25,25,13
1.30334823372442,103.863134272442,6,-1,23,27
1.38738194536527,103.890606112137,26,9,9,14
1.38150500437532,103.75246691069201,27,2,2,16
1.28264675199073,103.82332711149598,11,-1,20,9
1.3485245225737,103.849539926901,0,-1,18,22
1.30323261037274,103.83226957447799,6,22,22,4
1.32754908001446,103.860807411661,5,-1,17,10
1.30146560603949,103.83792633759,6,22,22,4
1.27570500784022,103.812007084346,-1,-1,21,9
1.30620390385632,103.90563766297501,7,12,12,2
1.3316681478548,103.850487239503,13,19,19,22
1.32871478392959,103.850545321033,5,-1,19,22
1.43883122583239,103.789589257706,-1,0,0,17
1.32268116095089,103.886737921495,12,-1,14,18
1.2855704164403998,103.82627620459499,11,20,20,9
1.2850342854348502,103.829293526235,11,20,20,9
1.30865014657631,103.851603868041,6,23,23,27
1.36733858334099,103.848576334625,3,11,11,0
1.33828365922681,103.858467966719,13,-1,19,22
1.34121948900329,103.847288831588,13,19,19,22
1.34205287411842,103.84939599719,0,-1,19,22
1.43068317731392,103.836576622709,24,0,0,15
1.3415598896493,103.744937235987,4,6,6,1
1.33999732042822,103.77296076140499,18,3,3,20
1.35530904178244,103.887857183262,15,9,9,6
1.33781616112254,103.844214270088,13,-1,19,22
1.31182425505862,103.921571306327,-1,-1,8,2
1.33187971400413,103.869057877586,20,-1,17,10
1.30097707763183,103.860481763929,6,23,23,27
1.27749904086529,103.800215758536,-1,-1,15,9
1.34575482659138,103.95726885964301,-1,7,7,19
1.27731975064013,103.848596793501,6,25,25,13
1.30245369792049,103.905638479013,7,12,12,2
1.30735380231595,103.78454843987,-1,10,10,29
1.3285565620611202,103.88534989966499,12,-1,14,18
1.36749405641625,103.83928450984199,3,11,11,0
1.31438189347147,103.85423308827299,6,-1,23,10
1.30839396673673,103.86205978417401,6,23,23,27
1.42822554342157,103.833488111349,24,0,0,15
1.27175439722912,103.63634114999,-1,-1,5,11
1.2849947695791102,103.818758492626,14,21,21,9
1.3491130133527198,103.718764842328,17,6,6,7
1.33018332847866,103.891354663977,-1,-1,14,18
1.34967982522128,103.71170243402099,17,6,6,7
1.3466891668137,103.709485323529,-1,5,5,7
1.30297959881954,103.76371403028,-1,4,4,12
1.27779539068995,103.819341303524,-1,-1,21,9
1.4177040992784098,103.837005089412,24,0,0,15
1.30621516435431,103.85822151052099,6,23,23,27
1.31844042901657,103.89985217766599,25,13,13,2
1.2822533175875102,103.852592102553,6,25,25,13
1.30177313264944,103.838659652851,6,22,22,4
1.34888843900174,103.849691980373,0,-1,18,22
1.37361587694627,103.885758919948,10,9,9,6
1.35228537970487,103.941961203288,1,7,7,5
1.42938474074213,103.781292115087,19,0,0,17
1.27954844710105,103.848970997768,6,25,25,13
1.33244673226961,103.930476688129,2,8,8,8
1.29339669313005,103.827920795075,11,-1,20,4
1.3029180316298898,103.7919357017,22,10,10,29
1.3317664307023502,103.843423249665,13,-1,19,22
1.3083175149933102,103.895218428519,-1,-1,13,2
1.27980322314973,103.78590960328,-1,-1,15,9
1.35836069232236,103.952252203064,1,7,7,5
1.35727594461397,103.940381600354,1,7,7,5
1.44436832551498,103.816263881257,-1,0,0,3
1.3590131811792,103.95511112530899,1,7,7,5
1.30696523424643,103.851567479033,6,23,23,27
1.31081856770049,103.90108919024999,25,-1,13,2
1.31741204180126,103.76741698599501,8,4,4,12
1.32324726968905,103.855171553668,5,-1,17,10
1.29945374471429,103.86007022260901,6,-1,23,27
1.37850496988467,103.93679091412201,-1,-1,7,5
1.45026201889685,103.822534715231,-1,0,0,3
1.34716951166591,103.69308752459699,-1,5,5,7
1.33093978855519,103.723072368708,-1,-1,6,26
1.38120447407276,103.842513754208,-1,-1,11,0
1.3107158598512398,103.901160530478,25,-1,13,2
1.2826997335202,103.820349824025,14,21,21,9
1.29435852947651,103.849678389219,6,-1,24,27
1.33216938209877,103.886296676732,12,-1,14,18
1.32400427468756,103.85632640336,5,-1,17,10
1.30621807476323,103.853340187587,6,23,23,27
1.31287975684312,103.786855017635,-1,10,10,29
1.34980832347155,103.949577963482,1,7,7,5
1.27959202097074,103.849548290907,6,25,25,13
1.43042123905159,103.77958246528,19,0,0,17
1.4419256022386298,103.77815839576401,-1,0,0,17
1.43338341199079,103.778870174208,19,0,0,17
1.33430413985895,103.95940310003,-1,-1,7,19
1.4462070874418995,103.77368035290002,-1,0,0,17
1.28672852677229,103.844901330948,6,25,25,13
1.31279939284324,103.881613159853,12,14,14,18
1.35783243904099,103.945773504554,1,7,7,5
1.43828189832916,103.778025758394,19,0,0,17
1.36834606813392,103.83719604640899,3,-1,11,0
1.35159086987045,103.74450960649,4,6,6,1
1.36252777109203,103.87364050338499,-1,9,9,21
1.3807689610469898,103.842378423538,-1,-1,11,0
1.38020079047283,103.83575571651,-1,-1,11,0
1.4187353006021002,103.83570328066901,24,0,0,15
1.41856736783463,103.839186937262,24,0,0,15
1.35316480497672,103.961041505317,-1,-1,7,19
1.39095082103227,103.743525069499,-1,2,2,16
1.40515419785374,103.897805221585,-1,9,9,24
